item,itemLabel,startDate,endDate,sourceDate,psid
Q11339434,Gunnar Martens,1995-07-01,2002-03-31,,Q11339434-AC42CAB4-677E-439F-B333-47058DC56E6D
Q4569842,Peter Lauritzen,2002-04-01,2005-03-30,,Q4569842-C3399300-7569-403E-9B23-5A8B85A3A78F
Q2619114,Søren Hald Møller,2005-03-30,2011-01-31,,Q2619114-A2BB81BD-A28D-44A4-BBA9-A92E056A77E7
Q4816925,Mikaela Engell,2011-04-01,2022-04-30,,Q4816925-de903b64-4d5f-1daa-4ccf-e4f3919a79e5
Q111812681,Julie Præst Wilche,2022-05-01,,2022-06-21,Q111812681-BD469B65-3634-4946-A8AD-F7A0F4DDC5CF
